disposition,issue_code,issue_label,brand,part_ref,source_sku,source_display_id,part_name,relationship_count,hotspot_occurrences,schematics,candidate_evidence,required_action
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,209050,,209050,"Unknown Part",1,0,tapetech-easyclean-finishing-box,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,205033g,,205033G,"Unknown Part",1,0,tapetech-easyclean-finishing-box,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,209041,,209041,"Unknown Part",1,0,tapetech-easyclean-finishing-box,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,206027g,,206027G,"Unknown Part",1,0,tapetech-easyclean-finishing-box,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,209049,,209049,"Unknown Part",1,0,tapetech-easyclean-finishing-box,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,179009,,179009,"Unknown Part",1,0,tapetech-easyclean-finishing-box,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,219067,,219067,"Unknown Part",1,0,tapetech-easyclean-finishing-box,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,205045g,,205045G,"Unknown Part",1,0,tapetech-easyclean-finishing-box,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,202021,,202021,"Unknown Part",1,0,tapetech-easyclean-finishing-box,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,203010,,203010,"Unknown Part",1,0,tapetech-easyclean-finishing-box,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,204005,,204005,"Unknown Part",1,0,tapetech-easyclean-finishing-box,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,219064,,219064,"Unknown Part",1,0,tapetech-easyclean-finishing-box,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,210058f,,210058F,"Unknown Part",1,0,tapetech-easyclean-finishing-box,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,200026f,,200026F,"Unknown Part",1,0,tapetech-easyclean-finishing-box,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,209046,,209046,"Unknown Part",1,0,tapetech-easyclean-finishing-box,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,200009,,200009,"Unknown Part",1,0,tapetech-easyclean-finishing-box,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,251023g,,251023G,"Unknown Part",1,0,tapetech-easyclean-finishing-box,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,250001,,250001,"Unknown Part",1,0,tapetech-easyclean-finishing-box,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,254002,,254002,"Unknown Part",1,0,tapetech-easyclean-finishing-box,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,250040f,,250040F,"Unknown Part",1,0,tapetech-easyclean-finishing-box,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,251032g,,251032G,"Unknown Part",1,0,tapetech-easyclean-finishing-box,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,254005,,254005,"Unknown Part",1,0,tapetech-easyclean-finishing-box,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,250026f,,250026F,"Unknown Part",1,0,tapetech-easyclean-finishing-box,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,250009,,250009,"Unknown Part",1,0,tapetech-easyclean-finishing-box,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,255033g,,255033G,"Unknown Part",1,0,tapetech-easyclean-finishing-box,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,256027g,,256027G,"Unknown Part",1,0,tapetech-easyclean-finishing-box,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,255045g,,255045G,"Unknown Part",1,0,tapetech-easyclean-finishing-box,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,300001,,300001,"Unknown Part",1,0,tapetech-easyclean-finishing-box,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,304002,,304002,"Unknown Part",1,0,tapetech-easyclean-finishing-box,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,300040f,,300040F,"Unknown Part",1,0,tapetech-easyclean-finishing-box,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,301032g,,301032G,"Unknown Part",1,0,tapetech-easyclean-finishing-box,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,303010,,303010,"Unknown Part",1,0,tapetech-easyclean-finishing-box,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,304005,,304005,"Unknown Part",1,0,tapetech-easyclean-finishing-box,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,300026f,,300026F,"Unknown Part",1,0,tapetech-easyclean-finishing-box,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,306027g,,306027G,"Unknown Part",1,0,tapetech-easyclean-finishing-box,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,305033g,,305033G,"Unknown Part",1,0,tapetech-easyclean-finishing-box,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,305045g,,305045G,"Unknown Part",1,0,tapetech-easyclean-finishing-box,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,300009,,300009,"Unknown Part",1,0,tapetech-easyclean-finishing-box,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,340001,,340001,"Unknown Part",1,0,tapetech-easyclean-finishing-box,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,344002,,344002,"Unknown Part",1,0,tapetech-easyclean-finishing-box,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,340040,,340040,"Unknown Part",1,0,tapetech-easyclean-finishing-box,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,341032g,,341032G,"Unknown Part",1,0,tapetech-easyclean-finishing-box,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,346027g,,346027G,"Unknown Part",1,0,tapetech-easyclean-finishing-box,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,345033g,,345033G,"Unknown Part",1,0,tapetech-easyclean-finishing-box,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,345045g,,345045G,"Unknown Part",1,0,tapetech-easyclean-finishing-box,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,344005,,344005,"Unknown Part",1,0,tapetech-easyclean-finishing-box,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,340009,,340009,"Unknown Part",1,0,tapetech-easyclean-finishing-box,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,340026,,340026,"Unknown Part",1,0,tapetech-easyclean-finishing-box,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,241023g,,241023G,"Unknown Part",1,0,tapetech-power-assist-maxxbox,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,209038,,209038,"Unknown Part",1,0,tapetech-power-assist-maxxbox,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,486001f,,486001F,"3"" Cf Head Easyroll, No Logo",1,0,tapetech-48tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,050050f,,050050F,"Needle Holder",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,050027,,050027,"Lock, Needle Holder",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,059051,,059051,"Screw 6-32 X 3/16 Fil. Hd. S.S",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,054028,,054028,"Gooser Assembly",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,059013,,059013,"Screw 6-32 X 5/16 Rd. Hd. S.S.",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,056022,,056022,"Gooser Spring",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,059049,,059049,"Needle, Gooser",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,050030,,050030,Magnet,1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,059067,,059067,"Key Ring, .875 Diameter",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,050132f,,050132F,"Spring, Cut Off",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,050137f,,050137F,050137F,1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,056133,,056133,"Pyramid Blade, SST",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,056142,,056142,056142,1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,051135,,051135,051135,1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,059129,,059129,059129,1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,050063,,050063,"Cut Off Spring Cover",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,509010,,509010,"Screw: 4-40 X 5/16 Fl. Hd. S.S.",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,050081f,,050081F,Spring,1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,059143,,059143,"Cotter Pin 1/16 X 1/2 SST.",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,050079,,050079,"Creaser Crank",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,050145,,050145,"Creaser Chain",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,050134,,050134,"Chain Roller",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,059074,,059074,"Stopnut, 8-32 Hex, Elas., S.S.",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,059106,,059106,"Screw 4-40 X 1/8 Sltd Fl Hd SST.",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,059057,,059057,"Screw 4-40 x 3/16 Bind Hd. S.S",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,051089,,051089,"Side Plate, SST",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,059098,,059098,"Shim, Side Plate",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,054075,,054075,"Tape Runner Assy, Right",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,050150f,,050150F,Hub,1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,050046,,050046,"Support, Right Chain Roller",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,059156,,059156,"Screw 4-40 X 5/16 Bind. Hd. S.S",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,050113f,,050113F,"Cutter Block Tube",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,050071f,,050071F,"Front Support",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,050128f,,050128F,"Bushing, Chain Roller",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,059333,,059333,"O Ring - 5/32 ID x 9/16 OD x 1/16 Wide",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,050072f,,050072F,"Rear Support",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,054032f,,054032F,"Push Rod Assy",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,050249,,050249,"Creaser Connector",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,054101,,054101,"Tape Guide Assy.",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,050090f,,050090F,"Spacer Bar",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,059127,,059127,"Screw 8-32 X 5/8 Truss Hd. S.S",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,050068,,050068,"Gooser & Cutter Chain Stop",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,059429,,059429,"O Ring, 5/16 ID x 9/16 OD x .139 Wide",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,056248g,,056248G,"Gold Taper Tube",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,050064f,,050064F,050064F,1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,054059f,,054059F,054059F,1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,059061f,,059061F,059061F,1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,059060,,059060,059060,1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,059164,,059164,"#6 Ext. Washer",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,050053,,050053,"Cam Gooser Release",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,054111f,,054111F,"Gooser Guide",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,059087,,059087,"Nut 3-48 Hex, Miniature S.S.",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,059021,,059021,"Screw, 4-40 X 5/32",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,050080f,,050080F,"Screw Block",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,050023f,,050023F,"Spacer Bar",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,050043f,,050043F,Anvil,1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,050070f,,050070F,"Creaser Axle",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,050073,,050073,"Creaser Wheel",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,050083f,,050083F,"Cable Drum",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,050086f,,050086F,"Head Bushing",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
source_identifier_correction,source_identifier_gap,"Source identifier is missing or too weak",tape-tech,050093f,,050093F,"Taper Wheel",1,0,tapetech-07tt,,"Populate or correct the authoritative manufacturer SKU/part identity in the schematic source. A callout/index alone is insufficient for product mapping."
